Link_Apto;Endereco;Bairro;Valor_RS;Andares;Tamanho_m2;Valor_RS/m2;Quartos;Suites;Garagem;Banheiros;Varanda;Mobiliado;Portaria;Metro;id;Refdate;Lat;Long
https://loft.com.br/imovel/apartamento-rua-aureliano-coutinho-higienopolis-sao-paulo-4-quartos-275m2/1y2ibpz;Condomínio Edificios Santa Candida & Santa Francisca - Rua Aureliano Coutinho - Higienópolis - São Paulo - SP;Higienópolis;2690000;Sem info;275;9781;4;2;4;5;0;Não;Sem descrição;586;1107;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-auriverde-ipiranga-sao-paulo-2-quartos-52m2/1qh031m;Condomínio Auri Verde - Rua Auriverde - Ipiranga - São Paulo - SP;Ipiranga;280000;3º andar;52;5384;2;0;1;1;0;Não;Sem descrição;100000000;1108;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-aurora-republica-sao-paulo-1-quarto-30m2/1nd2pen;Condomínio Edificio Las Palmas - Rua Aurora - República - São Paulo - SP;República;150000;4º andar em diante;30;5000;1;0;0;1;0;Não;Sem descrição;493;1109;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-aurora-republica-sao-paulo-1-quarto-37m2/y9mscy;Condomínio Edificio Capitao Jose Da Silva Prado - Rua Aurora - República - São Paulo - SP;República;322000;4º andar em diante;37;8702;1;0;0;1;1;Não;Sem descrição;187;1110;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-aurora-republica-sao-paulo-1-quarto-39m2/1r8cib2;Condomínio Edificio Araqua - Rua Aurora - República - São Paulo - SP;República;185000;3º andar;39;4743;1;0;0;1;0;Não;24h;409;1111;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-avanhandava-bela-vista-sao-paulo-1-quarto-25m2/121p8c8;Condomínio Mobi One Frei Caneca - Rua Avanhandava - Bela Vista - São Paulo - SP;Bela Vista;360000;4º andar em diante;25;14400;1;0;0;1;0;Não;Sem descrição;543;1112;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-avanhandava-bela-vista-sao-paulo-2-quartos-40m2/xm8ip9;Condomínio ipê marfim - Rua Avanhandava - Bela Vista - São Paulo - SP;Bela Vista;350000;Sem info;40;8750;2;0;0;1;0;Não;Sem descrição;645;1113;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-avanhandava-bela-vista-sao-paulo-2-quartos-69m2/1n0tin8;Condomínio Edificio Dinamarca - Rua Avanhandava - Bela Vista - São Paulo - SP;Bela Vista;600000;3º andar;69;8695;2;0;1;1;0;Não;Sem descrição;613;1114;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-aveleda-cidade-lider-sao-paulo-2-quartos-45m2/wohj1o;Condomínio Spazio San Jonas - Rua Aveleda - Cidade Líder - São Paulo - SP;Cidade Líder;215000;3º andar;45;4777;2;0;1;1;0;Não;24h;100000000;1115;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-aveleda-cidade-lider-sao-paulo-3-quartos-55m2/1bxig8l;Condomínio Pateo Dali - Rua Aveleda - Cidade Líder - São Paulo - SP;Cidade Líder;250000;4º andar em diante;55;4545;3;0;1;1;0;Não;Sem descrição;100000000;1116;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-azevedo-junior-bras-sao-paulo-2-quartos-52m2/t0n3f8;Condomínio Maranello - Rua Azevedo Júnior - Brás - São Paulo - SP;Brás;250000;3º andar;52;4807;2;0;1;1;1;Não;Sem descrição;239;1117;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-azevedo-macedo-vila-mariana-sao-paulo-1-quarto-30m2/15djvnn;Condomínio null - Rua Azevedo Macedo - Vila Mariana - São Paulo - SP;Vila Mariana;550000;4º andar em diante;30;18333;1;0;0;1;1;Não;Sem descrição;219;1118;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-azevedo-soares-tatuape-sao-paulo-3-quartos-250m2/z5lbyb;Condomínio Edificio Arco Baleno - Rua Azevedo Soares - Tatuapé - São Paulo - SP;Tatuapé;2120000;4º andar em diante;250;8480;3;1;3;5;1;Não;Sem descrição;100000000;1119;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-azevedo-soares-tatuape-sao-paulo-4-quartos-120m2/1m1s5cy;Condomínio Edificio Castellammare - Rua Azevedo Soares - Tatuapé - São Paulo - SP;Tatuapé;1011000;Sem info;120;8425;4;2;4;3;0;Não;Sem descrição;100000000;1120;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-azevedo-soares-tatuape-sao-paulo-4-quartos-174m2/1h6rl9h;Condomínio Edificio Duccio Di Buoninsegna - Rua Azevedo Soares - Tatuapé - São Paulo - SP;Tatuapé;1060000;Sem info;174;6091;4;2;3;3;0;Não;Sem descrição;100000000;1121;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bactoria-aricanduva-sao-paulo-2-quartos-45m2/1c9glud;Condomínio Residencial Floriza - Rua Bactória - Aricanduva - São Paulo - SP;Aricanduva;270000;3º andar;45;6000;2;0;1;1;0;Não;Sem descrição;100000000;1122;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bage-vila-mariana-sao-paulo-4-quartos-160m2/1nqm87f;Condomínio Edificio Mont Clair - Rua Bagé - Vila Mariana - São Paulo - SP;Vila Mariana;2300000;4º andar em diante;160;14375;4;1;3;3;0;Sim;Sem descrição;818;1123;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bahia-higienopolis-sao-paulo-4-quartos-291m2/901j2g;Condomínio Sharon Tower - Rua Bahia - Higienópolis - São Paulo - SP;Higienópolis;5700000;4º andar em diante;291;19587;4;4;5;6;0;Não;Sem descrição;812;1124;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bahia-sumare-sao-paulo-4-quartos-260m2/7qazru;Condomínio Maracá - Rua Bahia - Sumaré - São Paulo - SP;Sumaré;3890000;4º andar em diante;260;14961;4;3;4;5;0;Não;Sem descrição;660;1125;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-baltazar-de-morais-tucuruvi-sao-paulo-2-quartos-69m2/xlpvlz;Rua Baltazar de Morais - Tucuruvi - São Paulo - SP;Tucuruvi;450000;3º andar;69;6521;2;2;1;3;1;Não;Sem descrição;100000000;1126;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-balthazar-da-veiga-vila-nova-conceicao-sao-paulo-2-quartos-145m2/isevn7;Condomínio B.V. - Rua Balthazar da Veiga - Vila Nova Conceição - São Paulo - SP;Vila Nova Conceição;2600000;4º andar em diante;145;17931;2;2;3;2;0;Sim;Sem descrição;100000000;1127;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-balthazar-da-veiga-vila-nova-conceicao-sao-paulo-2-quartos-77m2/1xvv8fg;Rua Balthazar da Veiga - Vila Nova Conceição - São Paulo - SP;Vila Nova Conceição;1060000;4º andar em diante;77;13766;2;1;2;2;0;Não;Sem descrição;100000000;1128;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-balthazar-da-veiga-vila-nova-conceicao-sao-paulo-3-quartos-170m2/1yn9g9h;Condomínio Edificio Tomie Ohtake - Rua Balthazar da Veiga - Vila Nova Conceição - São Paulo - SP;Vila Nova Conceição;3300000;Sem info;170;19411;3;3;2;3;0;Não;Sem descrição;100000000;1129;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bandeira-paulista-itaim-bibi-sao-paulo-1-quarto-124m2/r4w75i;Condomínio Edificio Loft Sao Paulo Iv - Rua Bandeira Paulista - Itaim Bibi - São Paulo - SP;Itaim Bibi;2730000;4º andar em diante;124;22016;1;0;2;2;1;Não;24h;100000000;1130;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bandeira-paulista-itaim-bibi-sao-paulo-1-quarto-140m2/a68ze5;Condomínio Edificio Loft Sao Paulo Iv - Rua Bandeira Paulista - Itaim Bibi - São Paulo - SP;Itaim Bibi;2880000;4º andar em diante;140;20571;1;1;2;2;1;Não;24h;100000000;1131;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bandeira-paulista-itaim-bibi-sao-paulo-1-quarto-27m2/8tvkfk;Condomínio brascan century plaza itaim first class - Rua Bandeira Paulista - Itaim Bibi - São Paulo - SP;Itaim Bibi;945000;4º andar em diante;27;35000;1;1;1;1;0;Não;Sem descrição;100000000;1132;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bandeira-paulista-itaim-bibi-sao-paulo-1-quarto-73m2/1m3nyzh;Condomínio brascan century plaza itaim first class - Rua Bandeira Paulista - Itaim Bibi - São Paulo - SP;Itaim Bibi;1060000;4º andar em diante;73;14520;1;1;2;2;0;Não;24h;100000000;1133;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bandeira-paulista-itaim-bibi-sao-paulo-2-quartos-73m2/1d5bn6a;Condomínio brascan century plaza itaim first class - Rua Bandeira Paulista - Itaim Bibi - São Paulo - SP;Itaim Bibi;1060000;4º andar em diante;73;14520;2;2;2;2;0;Não;Sem descrição;100000000;1134;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bandeira-paulista-itaim-bibi-sao-paulo-3-quartos-96m2/xhhj6q;Condomínio Scipione - Rua Bandeira Paulista - Itaim Bibi - São Paulo - SP;Itaim Bibi;1200000;4º andar em diante;96;12500;3;1;1;4;0;Não;Sem descrição;100000000;1135;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bandeira-paulista-vila-olimpia-sao-paulo-4-quartos-246m2/n26tzo;Rua Bandeira Paulista - Vila Olímpia - São Paulo - SP;Vila Olímpia;6500000;Sem info;246;26422;4;4;4;5;0;Não;Sem descrição;100000000;1136;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bandeirantes-bom-retiro-sao-paulo-2-quartos-100m2/qov234;Condomínio Edificio Rosset - Rua Bandeirantes - Bom Retiro - São Paulo - SP;Bom Retiro;479000;3º andar;100;4790;2;0;0;2;0;Não;Sem descrição;292;1137;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bandeirantes-bom-retiro-sao-paulo-3-quartos-145m2/i700dj;Condomínio Edificio Transamazonica - Rua Bandeirantes - Bom Retiro - São Paulo - SP;Bom Retiro;995000;4º andar em diante;145;6862;3;1;2;1;0;Não;Sem descrição;404;1138;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-carlos-de-sousa-anhumas-tremembe-sao-paulo-2-quartos-38m2/5l7ylq;Rua Barão Carlos de Sousa Anhumas - Tremembé - São Paulo - SP;Tremembé;200000;3º andar;38;5263;2;0;0;1;0;Não;Sem descrição;100000000;1139;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-bocaina-sumare-sao-paulo-4-quartos-230m2/1t0wuck;Condomínio Edificio Itaparica - Rua Barão de Bocaina - Sumaré - São Paulo - SP;Sumaré;3400000;3º andar;230;14782;4;3;4;3;1;Não;24h;100000000;1140;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-campos-gerais-morumbi-sao-paulo-2-quartos-157m2/1dir8la;Condomínio Edificio Jardim Real - Rua Barão de Campos Gerais - Morumbi - São Paulo - SP;Morumbi;1350000;Sem info;157;8598;2;2;3;2;0;Não;Sem descrição;100000000;1141;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-campos-gerais-morumbi-sao-paulo-3-quartos-240m2/hyd2q9;Condomínio Edificio Tripoli - Rua Barão de Campos Gerais - Morumbi - São Paulo - SP;Morumbi;1250000;Sem info;240;5208;3;2;3;5;0;Não;Sem descrição;100000000;1142;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-capanema-jardim-america-sao-paulo-4-quartos-435m2/zfa7e9;Condomínio Edificio Town House - Rua Barão de Capanema - Jardim América - São Paulo - SP;Jardim América;12800000;4º andar em diante;435;29425;4;4;5;6;0;Não;Sem descrição;100000000;1143;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-castro-lima-morumbi-sao-paulo-4-quartos-276m2/6wzovm;Condomínio Edificio Courchevel - Rua Barão de Castro Lima - Morumbi - São Paulo - SP;Morumbi;1564000;Sem info;276;5666;4;4;4;4;0;Sim;Sem descrição;100000000;1144;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-iguape-liberdade-sao-paulo-1-quarto-29m2/wwqd3m;Condomínio Edificio Sonia Maria - Rua Barão de Iguape - Liberdade - São Paulo - SP;Liberdade;300000;3º andar;29;10344;1;0;1;1;0;Não;Sem descrição;535;1145;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-jaceguai-campo-belo-sao-paulo-3-quartos-118m2/xlzsdk;Condomínio Edificio Maison Mont Serrat - Rua Barão de Jaceguai - Campo Belo - São Paulo - SP;Campo Belo;1290000;4º andar em diante;118;10932;3;1;1;3;0;Não;Sem descrição;753;1146;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-jaguara-cambuci-sao-paulo-2-quartos-56m2/zi2a7r;Condomínio Edificio Itamaraca - Rua Barão de Jaguara - Cambuci - São Paulo - SP;Cambuci;286177;4º andar em diante;56;5110;2;0;0;1;0;Não;24h;100000000;1147;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-melgaco-morumbi-sao-paulo-2-quartos-100m2/j9w9wy;Condomínio Edificio Stella Albae - Rua Barão de Melgaço - Morumbi - São Paulo - SP;Morumbi;790000;4º andar em diante;100;7900;2;1;2;3;1;Não;Sem descrição;100000000;1148;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-melgaco-morumbi-sao-paulo-3-quartos-130m2/a6adsd;Condomínio Edificio Rias Baixas - Rua Barão de Melgaço - Morumbi - São Paulo - SP;Morumbi;680000;3º andar;130;5230;3;1;2;2;1;Não;Sem descrição;100000000;1149;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-tatui-campos-elisios-sao-paulo-2-quartos-124m2/1gwvzif;Condomínio Edificio Carolina - Rua Barão de Tatuí - Campos Elísios - São Paulo - SP;Campos Elísios;1240000;3º andar;124;10000;2;1;1;2;1;Não;Sem descrição;630;1150;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-tatui-campos-elisios-sao-paulo-2-quartos-64m2/1b7k1vz;Condomínio Edificio Georjand - Rua Barão de Tatuí - Campos Elísios - São Paulo - SP;Campos Elísios;560000;4º andar em diante;64;8750;2;0;1;2;0;Não;24h;459;1151;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-tatui-campos-elisios-sao-paulo-3-quartos-140m2/1jkmkjs;Condomínio Edificio Carolina - Rua Barão de Tatuí - Campos Elísios - São Paulo - SP;Campos Elísios;1957760;3º andar;140;13984;3;2;1;4;0;Não;24h;630;1152;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-vallim-campo-belo-sao-paulo-2-quartos-75m2/v42dp5;Condomínio Edificio Renoir - Rua Barão de Vallim - Campo Belo - São Paulo - SP;Campo Belo;635000;Sem info;75;8466;2;1;1;1;0;Não;Sem descrição;100000000;1153;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-de-vallim-campo-belo-sao-paulo-3-quartos-89m2/w7d1c7;Condomínio Samambaia - Rua Barão de Vallim - Campo Belo - São Paulo - SP;Campo Belo;625000;4º andar em diante;89;7022;3;1;1;2;0;Não;24h;100000000;1154;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-bananal-vila-romana-sao-paulo-2-quartos-55m2/172eia4;Condomínio Edificio Praia De Camboriu - Rua Barão do Bananal - Vila Romana - São Paulo - SP;Vila Romana;560000;4º andar em diante;55;10181;2;0;1;1;0;Não;Sem descrição;100000000;1155;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-bananal-vila-romana-sao-paulo-3-quartos-152m2/weqrim;Condomínio Edifício Madero - Rua Barão do Bananal - Vila Romana - São Paulo - SP;Vila Romana;2440000;3º andar;152;16052;3;3;3;6;0;Não;Sem descrição;100000000;1156;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-serro-largo-agua-rasa-sao-paulo-4-quartos-295m2/10830w4;Condomínio Itapua - Rua Barão do Serro Largo - Água Rasa - São Paulo - SP;Água Rasa;1300000;4º andar em diante;295;4406;4;3;3;3;0;Não;24h;100000000;1157;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-triunfo-campo-belo-sao-paulo-1-quarto-50m2/lvf7l7;Condomínio Edificio Arco Do Triunfo - Rua Barão do Triunfo - Campo Belo - São Paulo - SP;Campo Belo;520000;Sem info;50;10400;1;1;1;2;0;Não;Sem descrição;554;1158;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-triunfo-campo-belo-sao-paulo-2-quartos-105m2/lcia4g;Rua Barão do Triunfo - Campo Belo - São Paulo - SP;Campo Belo;850000;Sem info;105;8095;2;2;1;1;0;Não;Sem descrição;535;1159;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-triunfo-campo-belo-sao-paulo-3-quartos-109m2/15k0to4;Condomínio Edificio Solar Barao De Torres Claras - Rua Barão do Triunfo - Campo Belo - São Paulo - SP;Campo Belo;1050000;3º andar;109;9633;3;1;1;2;0;Não;Sem descrição;418;1160;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-triunfo-campo-belo-sao-paulo-3-quartos-147m2/m72u78;Condomínio Edificio Personale Campo Belo - Rua Barão do Triunfo - Campo Belo - São Paulo - SP;Campo Belo;2200000;Sem info;147;14965;3;3;3;5;0;Não;Sem descrição;330;1161;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-triunfo-campo-belo-sao-paulo-3-quartos-169m2/82sft6;Condomínio Edificio Entretons - Rua Barão do Triunfo - Campo Belo - São Paulo - SP;Campo Belo;2300000;3º andar;169;13609;3;3;4;5;0;Sim;Sem descrição;314;1162;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-triunfo-campo-belo-sao-paulo-3-quartos-169m2/zigdc2;Condomínio Edificio Entretons - Rua Barão do Triunfo - Campo Belo - São Paulo - SP;Campo Belo;2300000;4º andar em diante;169;13609;3;3;3;3;0;Não;Sem descrição;314;1163;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-do-triunfo-campo-belo-sao-paulo-6-quartos-143m2/1x7ja3r;Condomínio Edificio Barao Do Triunfo - Rua Barão do Triunfo - Campo Belo - São Paulo - SP;Campo Belo;1490400;4º andar em diante;143;10422;6;1;2;2;0;Não;24h;462;1164;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barao-joaquim-do-amparo-cidade-tiradentes-sao-paulo-2-quartos-48m2/10k6ghb;Rua Barão Joaquim do Amparo - Cidade Tiradentes - São Paulo - SP;Cidade Tiradentes;128000;4º andar em diante;48;2666;2;0;1;1;0;Não;Sem descrição;100000000;1165;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barata-ribeiro-bela-vista-sao-paulo-1-quarto-35m2/1hnjwkc;Condomínio Edificio Malaga - Rua Barata Ribeiro - Bela Vista - São Paulo - SP;Bela Vista;369000;4º andar em diante;35;10542;1;0;1;1;0;Não;24h;736;1166;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barata-ribeiro-bela-vista-sao-paulo-1-quarto-37m2/7dh5pb;Condomínio Edificio Saint Charbel - Rua Barata Ribeiro - Bela Vista - São Paulo - SP;Bela Vista;530000;4º andar em diante;37;14324;1;1;1;1;0;Não;Sem descrição;792;1167;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barata-ribeiro-bela-vista-sao-paulo-1-quarto-37m2/93x5qf;Condomínio Edificio Saint Charbel - Rua Barata Ribeiro - Bela Vista - São Paulo - SP;Bela Vista;425000;4º andar em diante;37;11486;1;1;1;1;0;Não;Sem descrição;792;1168;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barata-ribeiro-bela-vista-sao-paulo-1-quarto-37m2/d19m3s;Condomínio Edificio Saint Charbel - Rua Barata Ribeiro - Bela Vista - São Paulo - SP;Bela Vista;525000;4º andar em diante;37;14189;1;1;1;1;0;Não;Sem descrição;792;1169;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barata-ribeiro-bela-vista-sao-paulo-1-quarto-37m2/x0swoq;Condomínio Edificio Saint Charbel - Rua Barata Ribeiro - Bela Vista - São Paulo - SP;Bela Vista;425000;4º andar em diante;37;11486;1;1;1;1;0;Não;Sem descrição;792;1170;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barata-ribeiro-bela-vista-sao-paulo-2-quartos-61m2/ytvj44;Condomínio Edificio Dover - Rua Barata Ribeiro - Bela Vista - São Paulo - SP;Bela Vista;640000;3º andar;61;10491;2;0;0;2;0;Não;Sem descrição;735;1171;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barbara-heliodora-vila-romana-sao-paulo-2-quartos-58m2/6ta0hq;Condomínio Edificio Barbara Heliodora - Rua Bárbara Heliodora - Vila Romana - São Paulo - SP;Vila Romana;530000;3º andar;58;9137;2;0;0;2;0;Não;Sem descrição;100000000;1172;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-baronesa-de-bela-vista-campo-belo-sao-paulo-2-quartos-70m2/1j3dl7b;Condomínio Edificio Natalie - Rua Baronesa de Bela Vista - Campo Belo - São Paulo - SP;Campo Belo;520000;Sem info;70;7428;2;0;1;2;0;Não;Sem descrição;100000000;1173;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-baronesa-de-bela-vista-campo-belo-sao-paulo-3-quartos-141m2/pbe8y8;Condomínio E Edificio Cananeia - Rua Baronesa de Bela Vista - Campo Belo - São Paulo - SP;Campo Belo;1196000;3º andar;141;8482;3;1;3;4;0;Não;24h;100000000;1174;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-baronesa-de-bela-vista-campo-belo-sao-paulo-4-quartos-143m2/1vu8tez;Condomínio E Edificio Cananeia - Rua Baronesa de Bela Vista - Campo Belo - São Paulo - SP;Campo Belo;980000;4º andar em diante;143;6853;4;1;3;4;0;Não;Sem descrição;100000000;1175;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-baronesa-de-itu-campos-elisios-sao-paulo-1-quarto-56m2/ozibs4;Condomínio Genuine Higienopolis - Rua Baronesa de Itu - Campos Elísios - São Paulo - SP;Campos Elísios;490000;Sem info;56;8750;1;0;1;1;0;Não;Sem descrição;506;1176;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-baronesa-de-itu-santa-cecilia-sao-paulo-2-quartos-79m2/7a3iar;Condomínio Edificio Romana - Rua Baronesa de Itu - Santa Cecília - São Paulo - SP;Santa Cecília;885000;4º andar em diante;79;11202;2;1;1;2;1;Não;Sem descrição;670;1177;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-baronesa-de-itu-santa-cecilia-sao-paulo-3-quartos-139m2/wqftix;Condomínio Conjunto Piazza - Rua Baronesa de Itu - Santa Cecília - São Paulo - SP;Santa Cecília;1200000;4º andar em diante;139;8633;3;1;1;3;0;Não;Sem descrição;642;1178;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-baronesa-de-itu-santa-cecilia-sao-paulo-3-quartos-144m2/197zunf;Condomínio Edificio Norma - Rua Baronesa de Itu - Santa Cecília - São Paulo - SP;Santa Cecília;1500000;4º andar em diante;144;10416;3;1;2;3;0;Não;Sem descrição;645;1179;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-baronesa-de-itu-santa-cecilia-sao-paulo-3-quartos-180m2/x4jtpn;Condomínio Edificio Noroeste - Rua Baronesa de Itu - Santa Cecília - São Paulo - SP;Santa Cecília;1400000;4º andar em diante;180;7777;3;1;1;3;0;Sim;24h;662;1180;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barra-mansa-tucuruvi-sao-paulo-1-quarto-45m2/1m7l5cy;Rua Barra Mansa - Tucuruvi - São Paulo - SP;Tucuruvi;285000;3º andar;45;6333;1;0;1;1;0;Não;Sem descrição;876;1181;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barra-mansa-tucuruvi-sao-paulo-1-quarto-45m2/ti6kw5;Rua Barra Mansa - Tucuruvi - São Paulo - SP;Tucuruvi;285000;3º andar;45;6333;1;0;1;1;0;Não;Sem descrição;876;1182;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-barros-sobrinho-sao-lucas-sao-paulo-2-quartos-60m2/fmqttf;Condomínio Edificio Portogallo - Rua Barros Sobrinho - São Lucas - São Paulo - SP;São Lucas;330000;4º andar em diante;60;5500;2;0;1;1;1;Não;Sem descrição;298;1183;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bartira-perdizes-sao-paulo-1-quarto-38m2/cxyffn;Condomínio Sou Pedizes - Rua Bartira - Perdizes - São Paulo - SP;Perdizes;712000;4º andar em diante;38;18736;1;0;1;1;0;Não;Sem descrição;100000000;1184;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bartira-perdizes-sao-paulo-2-quartos-127m2/9xk3ge;Condomínio Edificio Marcia Helena - Rua Bartira - Perdizes - São Paulo - SP;Perdizes;1080000;4º andar em diante;127;8503;2;0;2;2;0;Não;Sem descrição;100000000;1185;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bartira-perdizes-sao-paulo-3-quartos-131m2/zdqqmf;Condomínio Edificio Itaipu - Rua Bartira - Perdizes - São Paulo - SP;Perdizes;1500000;4º andar em diante;131;11450;3;1;3;4;0;Não;Sem descrição;100000000;1186;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bartira-perdizes-sao-paulo-4-quartos-149m2/17xjoem;Condomínio Edificio Betti - Rua Bartira - Perdizes - São Paulo - SP;Perdizes;1250000;3º andar;149;8389;4;1;2;4;0;Não;Sem descrição;100000000;1187;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bartira-perdizes-sao-paulo-4-quartos-157m2/1o7381e;Rua Bartira - Perdizes - São Paulo - SP;Perdizes;2600000;4º andar em diante;157;16560;4;2;2;3;1;Não;Sem descrição;100000000;1188;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bartira-perdizes-sao-paulo-4-quartos-208m2/1yylw2w;Condomínio Edificio The Crystal House - Rua Bartira - Perdizes - São Paulo - SP;Perdizes;1915000;4º andar em diante;208;9206;4;3;4;5;0;Não;Sem descrição;100000000;1189;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bartolomeo-bon-vila-sonia-sao-paulo-3-quartos-63m2/1r2igfn;Condomínio Bosque Do Butanta - Rua Bartolomeo Bon - Vila Sônia - São Paulo - SP;Vila Sônia;351100;3º andar;63;5573;3;0;1;1;1;Não;Sem descrição;100000000;1190;2023-06-17T00:00;;
https://loft.com.br/imovel/apartamento-rua-bartolomeu-de-torales-tucuruvi-sao-paulo-3-quartos-68m2/gp4la2;Condomínio Residencial Vila Mazzei - Rua Bartolomeu de Torales - Tucuruvi - São Paulo - SP;Tucuruvi;450000;3º andar;68;6617;3;1;1;2;0;Não;Sem descrição;869;1191;2023-06-17T00:00;;
